"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"889","5.079082000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=55740 Ack=577401 Win=64240 Len=0"
"890","5.079082000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"891","5.079082000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"892","5.079082000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"893","5.079083000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=55740 Ack=581781 Win=64240 Len=0"
"894","5.079083000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"895","5.079084000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=581781 Ack=56283 Win=64240 Len=0"
"896","5.094528000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"897","5.094700000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"898","5.094700000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"899","5.094701000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"900","5.094702000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"901","5.094723000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"902","5.094723000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"903","5.095938000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=56283 Ack=592001 Win=64240 Len=0"
"904","5.105125000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"905","5.105521000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=56283 Ack=593461 Win=64240 Len=0"
"906","5.105578000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"907","5.105578000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"908","5.105579000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"909","5.105579000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"910","5.106594000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=56283 Ack=599301 Win=64240 Len=0"
"911","5.106594000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"912","5.106595000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"913","5.106595000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=56283 Ack=602221 Win=64240 Len=0"
"914","5.106595000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"915","5.106596000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=602221 Ack=56826 Win=64240 Len=0"
"916","5.108632000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"917","5.108632000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"918","5.108633000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"919","5.108634000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"920","5.108902000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=56826 Ack=608061 Win=64240 Len=0"
"925","5.116253000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"926","5.116253000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"927","5.116254000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"928","5.116254000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"929","5.116255000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"930","5.116255000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"931","5.116255000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"932","5.116256000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"933","5.116256000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"934","5.116808000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=56826 Ack=621201 Win=64240 Len=0"
"935","5.116809000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"936","5.116809000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=621201 Ack=57369 Win=64240 Len=0"
"937","5.118233000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"938","5.118234000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"939","5.118234000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"940","5.118244000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"941","5.118244000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"942","5.118245000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"943","5.118245000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"944","5.118967000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=57369 Ack=631421 Win=64240 Len=0"
"945","5.122678000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"946","5.122679000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"947","5.122679000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"948","5.122680000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"949","5.122681000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"950","5.123725000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=57369 Ack=638721 Win=64240 Len=0"
"951","5.123726000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"952","5.123726000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=638721 Ack=57912 Win=64240 Len=0"
"953","5.123726000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"954","5.123726000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"955","5.123727000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"956","5.123728000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"957","5.123728000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=57912 Ack=644561 Win=64240 Len=0"
"958","5.123728000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"959","5.126392000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"960","5.126392000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"961","5.126392000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"962","5.128137000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=57912 Ack=650401 Win=64240 Len=0"
"963","5.128138000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"964","5.128139000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"965","5.128139000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"966","5.128142000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"967","5.128143000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"968","5.128159000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"969","5.128159000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"970","5.128160000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"971","5.128160000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"972","5.130116000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=57912 Ack=663541 Win=64240 Len=0"
"973","5.130117000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"974","5.130117000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=663541 Ack=58455 Win=64240 Len=0"
"975","5.130117000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"976","5.130118000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"977","5.130118000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=58455 Ack=666461 Win=64240 Len=0"
"978","5.130118000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"979","5.130119000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=666461 Ack=58998 Win=64240 Len=0"
"980","5.134261000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"981","5.134262000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"982","5.134262000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"983","5.134263000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"984","5.134264000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"985","5.134264000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"986","5.134264000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"987","5.134264000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"988","5.134265000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"989","5.134265000","124.6.36.194","443","192.168.91.128","49180","TCP","865","[TCP segment of a reassembled PDU]"
"990","5.136110000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=58998 Ack=680412 Win=64240 Len=0"
"991","5.136110000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"992","5.136111000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"993","5.136111000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=58998 Ack=683332 Win=64240 Len=0"
"994","5.137055000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"995","5.137723000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"996","5.137723000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=684792 Ack=59541 Win=64240 Len=0"
"997","5.138283000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"998","5.138283000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"999","5.138283000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1000","5.138284000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1001","5.138285000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1002","5.138285000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1003","5.138285000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1004","5.138285000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1005","5.138286000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1006","5.138914000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=59541 Ack=697932 Win=64240 Len=0"
"1007","5.138915000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1008","5.138915000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=59541 Ack=699392 Win=64240 Len=0"
"1009","5.146294000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1010","5.146294000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1011","5.146295000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1012","5.146296000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1013","5.146296000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1014","5.146297000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1015","5.146351000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1016","5.146351000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1017","5.146352000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1018","5.146352000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1019","5.146352000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1020","5.148249000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=59541 Ack=715452 Win=64240 Len=0"
"1021","5.149145000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1022","5.149145000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=715452 Ack=60084 Win=64240 Len=0"
"1023","5.152688000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1024","5.152689000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=715452 Ack=60627 Win=64240 Len=0"
"1025","5.152907000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1026","5.152908000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1027","5.152908000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1028","5.153216000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=60627 Ack=719832 Win=64240 Len=0"
"1029","5.177327000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1030","5.177328000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1031","5.177328000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1032","5.177329000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1033","5.177329000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1034","5.177330000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1035","5.177330000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1036","5.177330000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
